kp,sentence_text,match_score,comment_id,sentence_id,sents_in_comment,span_start,span_end,num_tokens,argument_quality
Regarding the alleged violation of Article 5 para.,"Since the applicant's hearing was concerned with serious charges classified as ""criminal"" under both domestic and Convention law, he was entitled to a first-instance tribunal which fully met the requirements of Article 6 para.",0.9782553315162659,219,0,3,0,226,35,0.5260905027389526
Regarding the alleged violation of Article 5 para.,conclude that Article 4 of Protocol No.,0.9752634763717651,1396,1,6,13,52,7,0.28770607709884644
Regarding the alleged violation of Article 5 para.,"of law under the Convention, including questions concerning the.",0.9752444624900818,1405,1,10,66,130,9,0.3122280538082123
Regarding the alleged violation of Article 5 para.,The Commission concludes that the applicant has complied with the requirements of Article 26 (Art.,0.9752103090286255,40,0,2,0,98,15,0.38143616914749146
Regarding the alleged violation of Article 5 para.,These complaints cannot therefore be regarded as manifestly ill-founded within the meaning of Article 27 para.,0.9745868444442749,41,0,3,0,110,18,0.5093377232551575
Regarding the alleged violation of Article 5 para.,In the latter kind of case Article 6 para.,0.9727641344070435,460,0,3,0,42,9,0.29254087805747986
Regarding the alleged violation of Article 5 para.,"Accordingly, the Commission concludes that the interference with.",0.9726429581642151,1285,0,9,0,65,8,0.30933189392089844
Regarding the alleged violation of Article 5 para.,"Accordingly, the Commission concludes that the interference with.",0.9726429581642151,1296,0,9,0,65,8,0.30933189392089844
Regarding the alleged violation of Article 5 para.,"Accordingly, the Commission concludes that the interference with.",0.9726429581642151,1330,0,9,0,65,8,0.30933189392089844
Regarding the alleged violation of Article 5 para.,6-2) of the Convention.,0.9704795479774475,1239,6,7,300,323,5,0.3593005836009979
Regarding the alleged violation of Article 5 para.,In connection with Article 144 para.,0.9695190191268921,1389,0,5,0,36,6,0.3533729314804077
Regarding the alleged violation of Article 5 para.,In connection with Article 144 para.,0.9695190191268921,1164,0,2,0,36,6,0.3533729314804077
Regarding the alleged violation of Article 5 para.,In connection with Article 144 para.,0.9695190191268921,1169,0,8,0,36,6,0.3533729314804077
Regarding the alleged violation of Article 5 para.,In connection with Article 144 para.,0.9695190191268921,1173,0,5,0,36,6,0.3533729314804077
Regarding the alleged violation of Article 5 para.,1 of the Constitution - see paragraph 19 above).,0.9683940410614014,1923,1,2,171,219,8,0.3879565894603729
Regarding the alleged violation of Article 5 para.,18) of the Convention.,0.968113124370575,1433,3,4,151,173,4,0.36731573939323425
Regarding the alleged violation of Article 5 para.,It is therefore necessary to determine whether the declaration satisfies the requirements of that provision (art.,0.9679141640663147,521,0,2,0,113,16,0.3931099474430084
Regarding the alleged violation of Article 5 para.,5) of the Convention was compatible with Article 64 (art.,0.9641678333282471,1744,1,5,145,202,10,0.3861163556575775
Regarding the alleged violation of Article 5 para.,5) of the Convention was compatible with Article 64 (art.,0.9641678333282471,1788,1,5,145,202,10,0.3861163556575775
Regarding the alleged violation of Article 5 para.,5) of the Convention was compatible with Article 64 (art.,0.9641678333282471,497,1,5,145,202,10,0.3861163556575775
Regarding the alleged violation of Article 5 para.,10) of the Convention.,0.9630852937698364,36,1,2,143,165,4,0.37284815311431885
Regarding the alleged violation of Article 5 para.,"They add, in this respect, that although the offence under Section 5.
of the Road Traffic Act was not, as such, in force at the date of the.",0.9614147543907166,1385,0,3,0,141,28,0.32079771161079407
Regarding the alleged violation of Article 5 para.,"In the first place, it failed to satisfy the requirements of Article 64 (art.",0.9605174660682678,1739,0,2,0,77,14,0.43280595541000366
Regarding the alleged violation of Article 5 para.,"In the first place, it failed to satisfy the requirements of Article 64 (art.",0.9605174660682678,1782,0,2,0,77,14,0.43280595541000366
Regarding the alleged violation of Article 5 para.,"In the first place, it failed to satisfy the requirements of Article 64 (art.",0.9605174660682678,848,0,2,0,77,14,0.43280595541000366
Regarding the alleged violation of Article 5 para.,"In the first place, it failed to satisfy the requirements of Article 64 (art.",0.9605174660682678,492,0,2,0,77,14,0.43280595541000366
Regarding the alleged violation of Article 5 para.,8) of the Convention.,0.9576056003570557,154,1,2,22,43,4,0.35226282477378845
Regarding the alleged violation of Article 5 para.,"concludes, therefore, that the application is not manifestly ill-
founded, within the meaning of Article 27 para.",0.9533592462539673,129,5,9,269,383,17,0.36909955739974976
Regarding the alleged violation of Article 5 para.,"duty of confidentiality to his source and was not ""prescribed by law"",",0.9477108716964722,1178,1,2,64,134,12,0.44429102540016174
Regarding the alleged violation of Article 5 para.,"In domestic law, sado-masochistic activities could be made the subject of a specific criminal offence without that being contrary to Article 8 (art.",0.9429256319999695,671,0,2,0,148,24,0.463288813829422
Regarding the alleged violation of Article 5 para.,"every punishable act, and not merely to the provision of law.",0.9426147937774658,1398,2,3,108,169,11,0.5062215328216553
Regarding the alleged violation of Article 5 para.,ambit of Article 1 of Protocol No.,0.9406836032867432,1128,1,3,63,97,7,0.3235301375389099
Regarding the alleged violation of Article 5 para.,"5-2) of the Convention, which provides:",0.9405498504638672,1627,2,3,72,111,7,0.3529320955276489
Regarding the alleged violation of Article 5 para.,under Article 27 para.,0.9393312931060791,1265,2,5,94,116,4,0.31588155031204224
Regarding the alleged violation of Article 5 para.,25) of the Convention.,0.9372096061706543,1415,3,5,183,205,4,0.37552085518836975
Regarding the alleged violation of Article 5 para.,It finds no basis however for finding a violation of Article 3 in this context.,0.9328528046607971,789,0,1,0,79,15,0.6435548067092896
Regarding the alleged violation of Article 5 para.,A usual consequence of the implementation of Article 5 para.,0.9322414994239807,1726,0,5,0,60,10,0.3446049690246582
Regarding the alleged violation of Article 5 para.,"Convention, the Austrian declaration to Protocol No.",0.9319196939468384,1405,4,10,195,247,7,0.2919861972332001
Regarding the alleged violation of Article 5 para.,there is no appearance of a violation of Article 6 (Art.,0.9283278584480286,1316,1,4,71,127,11,0.41336318850517273
Regarding the alleged violation of Article 5 para.,"They considered that the applicants had been dishonest over certain matters, but although dishonesty is reprehensible, it is not a criminal offence.",0.9086605310440063,1097,0,1,0,148,22,0.544970691204071
Regarding the alleged violation of Article 5 para.,8-2)of that provision in.,0.905904233455658,1330,7,9,252,277,5,0.2896284759044647
Regarding the alleged violation of Article 5 para.,Any reservation made under this Article (art.,0.9045547246932983,1742,0,2,0,45,7,0.2947230339050293
Regarding the alleged violation of Article 5 para.,Any reservation made under this Article (art.,0.9045547246932983,1786,0,2,0,45,7,0.2947230339050293
Regarding the alleged violation of Article 5 para.,Any reservation made under this Article (art.,0.9045547246932983,851,0,2,0,45,7,0.2947230339050293
Regarding the alleged violation of Article 5 para.,Any reservation made under this Article (art.,0.9045547246932983,495,0,2,0,45,7,0.2947230339050293
Regarding the alleged violation of Article 5 para.,"is guilty of a criminal offence, where guilt has not been proved by a fair judicial process satisfying the requirements of Article 6.",0.9043635129928589,1144,3,6,146,279,23,0.459272563457489
Regarding the alleged violation of Article 5 para.,"7) of the Convention, namely to ensure that no one should be subjected to arbitrary prosecution, conviction or punishment (see paragraph 32 above).",0.9041338562965393,333,1,2,327,474,23,0.417346328496933
Everyone has the right to the freedom of expression.,Everyone has the right to the freedom of expression.,1.0,28,0,1,0,52,9,0.7578690052032471
Everyone has the right to the freedom of expression.,right actively and freely to express his political views as a member.,0.9997214674949646,1429,2,4,226,295,12,0.4253709018230438
Everyone has the right to the freedom of expression.,interfere with the right of the individual effectively to present and.,0.9997177720069885,1357,4,6,136,206,11,0.5145293474197388
Everyone has the right to the freedom of expression.,rights of others and for preventing the disclosure of information.,0.9997171759605408,1186,1,3,36,102,10,0.47979971766471863
Everyone has the right to the freedom of expression.,"to have a ""right"" under domestic law.",0.9997168183326721,1331,1,2,48,85,7,0.4392801821231842
Everyone has the right to the freedom of expression.,This right shall include freedom to hold opinions and to receive and impart information and ideas without interference by public authorities and regardless of frontiers,0.9997134804725647,29,0,1,0,168,25,0.680515706539154
Everyone has the right to the freedom of expression.,"such as himself, and his right to impart information to the public has.",0.9997133612632751,1176,2,4,134,205,13,0.5072170495986938
Everyone has the right to the freedom of expression.,Everyone has the right to freedom of expression.,0.9997121691703796,1177,2,7,57,105,8,0.814175546169281
Everyone has the right to the freedom of expression.,right shall include freedom to hold opinions and to receive.,0.9997120499610901,1177,4,7,114,174,10,0.5233827233314514
Everyone has the right to the freedom of expression.,Everyone has the right to respect for his private and.,0.9997091889381409,168,2,12,73,127,10,0.6171456575393677
Everyone has the right to the freedom of expression.,The Commission considers that this indicates an issue falling within the scope of freedom of expression.,0.999708354473114,35,0,1,0,104,16,0.5650116801261902
Everyone has the right to the freedom of expression.,The Commission considers that this indicates an issue falling within the scope of freedom of expression.,0.999708354473114,39,0,1,0,104,16,0.5650116801261902
Everyone has the right to the freedom of expression.,"in the ""family home"" and the related access restrictions amount to a.
deprivation of his liberty within the meaning of Article 5 (Art.",0.9997072815895081,1301,1,4,67,202,23,0.37062129378318787
Everyone has the right to the freedom of expression.,Doctors must be free to give.,0.9997062087059021,81,0,2,0,29,6,0.46629655361175537
Everyone has the right to the freedom of expression.,"""Every natural or legal person is entitled to the peaceful.",0.9997052550315857,1158,0,11,0,59,10,0.45426303148269653
Everyone has the right to the freedom of expression.,Everyone has the right to liberty and security of person.,0.9997038245201111,142,3,10,97,154,10,0.7882600426673889
Everyone has the right to the freedom of expression.,Everyone has the right to liberty and security of person.,0.9997038245201111,259,2,6,53,110,10,0.7882600426673889
